Timestamp,t2m_value,sst_value,llj_indic,llj_level,max_indic,LEG_H062_Wd,diff_data,u10_value
2015-01-01 00:00:00,279.52588,280.8484,0.0,0.0,0.0,191.5166683333333,-1.3225098,6.576416
2015-01-01 01:00:00,279.50427,280.8484,0.0,0.0,0.0,190.78333,-1.3441162,6.532669
2015-01-01 02:00:00,279.62,280.8484,0.0,0.0,0.0,187.91666166666667,-1.2283936,5.6631317
2015-01-01 03:00:00,279.4817,280.8484,0.0,0.0,0.0,195.533335,-1.3666992,7.025482
2015-01-01 04:00:00,279.26953,280.8484,0.0,0.0,0.0,191.03333666666663,-1.5788574,7.8875427
2015-01-01 05:00:00,279.16028,280.8484,0.0,0.0,0.0,180.05000166666665,-1.6881104,6.1119537
2015-01-01 06:00:00,279.18726,280.8484,0.0,0.0,0.0,181.383335,-1.6611328,5.886856
2015-01-01 07:00:00,279.19446,280.8484,0.0,0.0,0.0,182.0666666666667,-1.6539307,6.8742065
2015-01-01 08:00:00,278.98218,280.8484,0.0,0.0,0.0,180.866665,-1.8662109,6.149658
2015-01-01 09:00:00,278.9198,280.8484,0.0,0.0,0.0,179.28333333333333,-1.9285889,5.110031
2015-01-01 10:00:00,278.74487,280.8484,0.0,0.0,0.0,179.41667166666664,-2.1035156,5.683563
2015-01-01 11:00:00,278.77112,280.8484,0.0,0.0,0.0,181.83333333333331,-2.0772705,5.579071
2015-01-01 12:00:00,278.98615,280.8484,0.0,0.0,0.0,183.133335,-1.8622437,5.844574
2015-01-01 13:00:00,279.24377,280.8484,0.0,0.0,0.0,182.58333,-1.6046143,5.665024
2015-01-01 14:00:00,279.47522,280.8484,0.0,0.0,0.0,185.6,-1.373169,5.277649
2015-01-01 15:00:00,279.77118,280.8484,0.0,0.0,0.0,180.35,-1.0772095,5.6352234
2015-01-01 16:00:00,279.98132,280.8484,0.0,0.0,0.0,180.166665,-0.8670654,4.875656
2015-01-01 17:00:00,280.13342,280.8484,0.0,0.0,0.0,179.48333166666666,-0.7149658,4.8594666
2015-01-01 18:00:00,280.1765,280.8484,0.0,0.0,0.0,182.31667,-0.671875,5.314453
2015-01-01 19:00:00,280.28552,280.8484,0.0,0.0,0.0,184.71666833333333,-0.5628662,5.8377686
2015-01-01 20:00:00,280.31323,280.8484,0.0,0.0,0.0,182.0,-0.53515625,6.098938
