Timestamp,t2m_value,sst_value,llj_indic,llj_level,max_indic,LEG_H062_Wd,diff_data,u10_value
2022-01-01 00:00:00,283.46912,281.85352,0.0,0.0,7.0,235.36666,1.6156006,6.8194427
2022-01-01 01:00:00,283.50806,281.85352,0.0,0.0,7.0,229.45,1.654541,6.3255615
2022-01-01 02:00:00,283.50305,281.85352,0.0,0.0,7.0,216.65,1.6495361,5.97023
2022-01-01 03:00:00,283.46188,281.85352,0.0,0.0,7.0,214.56666166666665,1.6083679,5.462509
2022-01-01 04:00:00,283.46808,281.85352,0.0,0.0,7.0,212.999996,1.614563,4.2547913
2022-01-01 05:00:00,283.49384,281.85352,0.0,0.0,7.0,203.65,1.6403198,3.5862122
2022-01-01 06:00:00,283.48373,281.85352,0.0,0.0,7.0,197.4333333333333,1.6302185,4.803467
2022-01-01 07:00:00,283.39816,281.85352,0.0,0.0,7.0,195.5666666666667,1.5446472,4.164673
2022-01-01 08:00:00,283.21683,281.85352,0.0,0.0,7.0,181.89999,1.3633118,2.1949615
2022-01-01 09:00:00,283.02798,281.85352,0.0,0.0,7.0,184.89999,1.174469,1.6133575
2022-01-01 10:00:00,283.37476,281.85352,0.0,0.0,7.0,184.5,1.5212402,1.7575684
2022-01-01 15:00:00,284.67242,281.85352,0.0,0.0,7.0,184.6,2.8189087,4.1404114
2022-01-01 16:00:00,284.6784,281.85352,0.0,0.0,7.0,182.849995,2.8248901,3.546341
2022-01-01 17:00:00,284.5851,281.85352,0.0,0.0,7.0,185.399995,2.731598,3.3539276
2022-01-01 18:00:00,284.46396,281.85352,0.0,0.0,7.0,194.316665,2.610443,3.4141998
2022-01-01 19:00:00,284.35913,281.85352,0.0,0.0,7.0,197.983335,2.5056152,5.4095917
2022-01-01 20:00:00,284.25592,281.85352,0.0,0.0,7.0,197.83333333333331,2.4024048,5.675537
2022-01-01 21:00:00,284.24368,281.85352,0.0,0.0,7.0,197.91666666666663,2.3901672,4.820999
2022-01-01 22:00:00,283.96936,282.11108,0.0,0.0,7.0,203.40000333333333,1.8582764,4.7196503
2022-01-01 23:00:00,283.9788,282.11108,0.0,0.0,7.0,198.666665,1.8677063,5.539734
2022-01-02 00:00:00,284.1501,282.11108,0.0,0.0,7.0,195.28333666666663,2.0390015,6.151642
2022-01-02 01:00:00,284.04236,282.11108,0.0,0.0,7.0,201.2,1.9312744,5.7684174
2022-01-02 02:00:00,283.92712,282.11108,0.0,0.0,7.0,211.679996,1.81604,7.0923004
2022-01-02 03:00:00,283.98322,282.11108,0.0,0.0,7.0,205.7250025,1.8721313,7.3753967
2022-01-02 04:00:00,284.03625,282.11108,0.0,0.0,7.0,196.849995,1.9251709,6.2269745
2022-01-02 05:00:00,284.07867,282.11108,0.0,0.0,7.0,193.260004,1.9675903,5.0861206
2022-01-02 06:00:00,283.97394,282.11108,0.0,0.0,7.0,201.4166683333333,1.862854,6.212448
2022-01-02 07:00:00,283.75894,282.11108,0.0,0.0,7.0,211.78333666666663,1.6478577,8.452896
2022-01-02 08:00:00,283.72195,282.11108,0.0,0.0,7.0,214.33333,1.6108704,9.699127
2022-01-02 09:00:00,283.89145,282.11108,0.0,0.0,7.0,225.58333666666667,1.780365,10.961166
2022-01-02 10:00:00,284.25867,282.11108,0.0,0.0,7.0,234.38333333333333,2.147583,12.127029
2022-01-02 11:00:00,284.13776,282.11108,0.0,0.0,7.0,243.65,2.0266724,12.033371
2022-01-02 12:00:00,283.945,282.11108,0.0,0.0,7.0,242.44999666666664,1.8339233,10.465424
2022-01-02 13:00:00,283.76978,282.11108,0.0,0.0,7.0,235.99999666666668,1.6586914,9.325058
2022-01-02 14:00:00,283.65442,282.11108,0.0,0.0,7.0,232.2499983333333,1.543335,9.53949
2022-01-02 15:00:00,283.70874,282.11108,0.0,0.0,7.0,223.41666333333333,1.5976562,8.040741
2022-01-02 16:00:00,283.79205,282.11108,0.0,0.0,7.0,220.9,1.6809692,7.973282
2022-01-02 17:00:00,283.4493,282.11108,0.0,0.0,7.0,214.983335,1.3382263,8.28746
2022-01-02 18:00:00,283.42245,282.11108,0.0,0.0,7.0,226.4166683333333,1.3113708,10.309189
2022-01-02 19:00:00,283.46887,282.11108,0.0,0.0,7.0,240.73333166666663,1.3577881,12.135101
2022-01-02 20:00:00,283.61563,282.11108,0.0,0.0,7.0,250.45,1.5045471,13.232956
2022-01-02 21:00:00,283.60413,282.11108,0.0,0.0,7.0,245.94999833333333,1.493042,13.933853
2022-01-02 22:00:00,283.66473,281.93018,0.0,0.0,7.0,239.71666833333333,1.7345581,12.812698
2022-01-02 23:00:00,283.51508,281.93018,0.0,0.0,7.0,243.2499983333333,1.5848999,12.389282
2022-01-03 00:00:00,283.37866,281.93018,0.0,0.0,7.0,242.11667,1.4484863,12.406906
2022-01-03 01:00:00,283.4245,281.93018,0.0,0.0,7.0,240.51666666666665,1.4943237,12.334518
2022-01-03 02:00:00,283.39285,281.93018,0.0,0.0,7.0,240.4166683333333,1.462677,11.856094
2022-01-03 03:00:00,283.31067,281.93018,0.0,0.0,7.0,239.46666833333333,1.3804932,12.151169
2022-01-03 04:00:00,283.2132,281.93018,0.0,0.0,7.0,238.35000166666669,1.28302,12.185867
2022-01-03 05:00:00,283.1587,281.93018,0.0,0.0,7.0,236.41666666666663,1.2285156,10.740784
2022-01-03 06:00:00,283.09683,281.93018,0.0,0.0,7.0,235.96666666666667,1.1666565,12.146927
2022-01-03 07:00:00,282.99597,281.93018,0.0,0.0,7.0,238.58333666666667,1.0657959,11.559235
2022-01-03 08:00:00,282.92566,281.93018,0.0,0.0,7.0,232.15000166666667,0.9954834,11.162201
2022-01-03 09:00:00,282.90695,281.93018,0.0,0.0,7.0,227.26666666666665,0.9767761,10.860321
2022-01-03 10:00:00,283.03745,281.93018,0.0,0.0,7.0,225.28333166666667,1.1072693,9.925735
2022-01-03 11:00:00,283.04492,281.93018,0.0,0.0,7.0,223.33332833333336,1.1147461,10.376724
2022-01-03 12:00:00,282.9788,281.93018,0.0,0.0,7.0,224.34999833333333,1.0486145,10.43515
2022-01-03 13:00:00,282.93332,281.93018,0.0,0.0,7.0,231.4166683333333,1.0031433,10.287582
2022-01-03 14:00:00,282.9224,281.93018,0.0,0.0,7.0,233.7666683333333,0.992218,10.727875
2022-01-03 15:00:00,282.94095,281.93018,0.0,0.0,7.0,235.283335,1.0107727,10.234421
2022-01-03 16:00:00,282.96124,281.93018,0.0,0.0,7.0,232.90000166666667,1.0310669,10.089539
2022-01-03 17:00:00,282.96802,281.93018,0.0,0.0,7.0,236.049995,1.0378418,8.800507
2022-01-03 18:00:00,282.92853,281.93018,0.0,0.0,7.0,234.58333,0.99835205,9.24823
2022-01-03 19:00:00,282.8926,281.93018,0.0,0.0,7.0,228.70000166666668,0.96243286,9.140335
2022-01-03 20:00:00,282.83066,281.93018,0.0,0.0,7.0,228.083335,0.9004822,8.419281
2022-01-03 21:00:00,282.76126,281.93018,0.0,0.0,7.0,227.28333,0.8310852,8.170303
2022-01-03 22:00:00,282.85837,281.8501,0.0,0.0,7.0,221.36667,1.0082703,7.496475
2022-01-03 23:00:00,282.6983,281.8501,0.0,0.0,7.0,216.31666833333333,0.84820557,7.8315887
2022-01-04 00:00:00,282.59576,281.8501,0.0,0.0,7.0,217.0,0.7456665,6.6150208
2022-01-04 01:00:00,282.57886,281.8501,0.0,0.0,7.0,222.58333666666667,0.72875977,7.5944977
2022-01-04 02:00:00,282.59033,281.8501,0.0,0.0,7.0,218.6833316666667,0.7402344,7.5254517
2022-01-04 03:00:00,282.4582,281.8501,0.0,0.0,7.0,218.85,0.60809326,7.6228027
2022-01-04 04:00:00,282.14478,281.8501,0.0,0.0,7.0,224.59999666666667,0.29467773,8.379242
2022-01-04 05:00:00,282.09485,281.8501,0.0,0.0,7.0,232.7000033333333,0.24475098,7.933853
2022-01-04 06:00:00,282.0252,281.8501,0.0,0.0,7.0,240.1833366666667,0.17510986,8.243057
2022-01-04 07:00:00,281.70453,281.8501,0.0,0.0,7.0,270.8999983333333,-0.14556885,7.3603363
2022-01-04 08:00:00,281.47723,281.8501,0.0,0.0,7.0,300.81667,-0.37286377,5.969284
2022-01-04 09:00:00,281.39746,281.8501,0.0,0.0,7.0,308.2999983333333,-0.45263672,4.327759
2022-01-04 10:00:00,281.09976,281.8501,0.0,0.0,7.0,323.2000033333333,-0.7503357,2.265747
2022-01-04 11:00:00,280.71164,281.8501,0.0,0.0,7.0,238.91667166666664,-1.1384583,1.5688019
2022-01-04 12:00:00,280.35867,281.8501,0.0,0.0,7.0,63.416665,-1.4914246,0.59461975
2022-01-04 13:00:00,280.1098,281.8501,0.0,0.0,7.0,295.63334000000003,-1.7402954,0.11911011
2022-01-04 14:00:00,279.86234,281.8501,0.0,0.0,7.0,348.150005,-1.9877625,0.47157288
2022-01-04 15:00:00,279.75983,281.8501,0.0,0.0,7.0,345.883335,-2.090271,1.09198
2022-01-04 16:00:00,279.72305,281.8501,0.0,0.0,7.0,316.6333333333333,-2.1270447,2.7536316
2022-01-04 17:00:00,279.61874,281.8501,0.0,0.0,7.0,324.399995,-2.2313538,4.838562
2022-01-04 18:00:00,279.40753,281.8501,0.0,0.0,7.0,324.100005,-2.442566,5.9171906
2022-01-04 19:00:00,279.19827,281.8501,0.0,0.0,7.0,312.25,-2.651825,6.637024
2022-01-04 20:00:00,278.99387,281.8501,0.0,0.0,7.0,306.93334333333337,-2.8562317,8.208511
2022-01-04 21:00:00,278.77005,281.8501,0.0,0.0,7.0,301.18333333333334,-3.0800476,9.766083
2022-01-04 22:00:00,278.8465,281.7129,0.0,0.0,7.0,297.6000066666667,-2.866394,9.897644
2022-01-04 23:00:00,278.73505,281.7129,0.0,0.0,7.0,293.56666333333334,-2.9778442,10.620483
2022-01-05 00:00:00,278.5208,281.7129,0.0,0.0,7.0,289.43334,-3.1920776,11.298462
2022-01-05 01:00:00,278.50195,281.7129,0.0,0.0,7.0,288.0999933333333,-3.2109375,10.971848
2022-01-05 02:00:00,278.58917,281.7129,0.0,0.0,7.0,294.11666833333334,-3.1237183,11.471069
2022-01-05 03:00:00,278.71973,281.7129,0.0,0.0,7.0,291.74999833333334,-2.993164,11.609085
2022-01-05 04:00:00,278.9065,281.7129,0.0,0.0,7.0,293.416665,-2.8063965,11.699356
2022-01-05 05:00:00,279.1369,281.7129,0.0,0.0,7.0,290.0499916666667,-2.5759888,12.46138
2022-01-05 06:00:00,279.2674,281.7129,0.0,0.0,7.0,291.5999933333333,-2.4454956,13.5720215
2022-01-05 07:00:00,279.44275,281.7129,0.0,0.0,7.0,294.2166583333333,-2.2701416,13.93544
2022-01-05 08:00:00,279.6573,281.7129,0.0,0.0,7.0,291.4166666666667,-2.055603,13.070633
2022-01-05 09:00:00,279.7752,281.7129,0.0,0.0,7.0,291.1833283333333,-1.9376831,13.626389
2022-01-05 10:00:00,280.18805,281.7129,0.0,0.0,7.0,293.616675,-1.5248413,12.130096
2022-01-05 11:00:00,280.08527,281.7129,0.0,0.0,7.0,293.31667166666665,-1.6276245,13.19162
2022-01-05 12:00:00,280.09827,281.7129,0.0,0.0,7.0,292.50000166666666,-1.614624,13.284241
2022-01-05 13:00:00,280.21313,281.7129,0.0,0.0,7.0,296.316665,-1.4997559,12.416092
2022-01-05 14:00:00,280.30627,281.7129,0.0,0.0,7.0,298.15000000000003,-1.4066162,11.302658
2022-01-05 15:00:00,280.4413,281.7129,0.0,0.0,7.0,297.41667,-1.2715759,9.951508
2022-01-05 16:00:00,280.53198,281.7129,0.0,0.0,7.0,299.5500016666667,-1.1809082,9.195099
2022-01-05 17:00:00,280.51028,281.7129,0.0,0.0,7.0,305.5166633333333,-1.2026062,8.258545
2022-01-05 18:00:00,280.56934,281.7129,0.0,0.0,7.0,324.283335,-1.1435547,7.3369446
2022-01-05 19:00:00,280.57855,281.7129,0.0,0.0,7.0,321.28333,-1.1343384,6.541031
2022-01-05 20:00:00,280.46182,281.7129,0.0,0.0,7.0,339.5333316666667,-1.2510681,5.4273224
2022-01-05 21:00:00,280.3871,281.7129,0.0,0.0,7.0,320.31666666666666,-1.3258057,4.933609
2022-01-05 22:00:00,280.56433,281.6892,0.0,0.0,7.0,327.96667,-1.1248779,4.3215027
2022-01-05 23:00:00,280.40582,281.6892,0.0,0.0,7.0,280.53333833333335,-1.2833862,4.6096954
2022-01-06 00:00:00,280.2813,281.6892,0.0,0.0,7.0,337.08334,-1.407898,4.3335114
2022-01-06 01:00:00,280.1969,281.6892,0.0,0.0,7.0,339.3666733333334,-1.4923096,3.903595
2022-01-06 02:00:00,280.14618,281.6892,0.0,0.0,7.0,341.4499983333333,-1.5430298,3.4345856
2022-01-06 03:00:00,280.1314,281.6892,0.0,0.0,7.0,326.56667166666665,-1.5578003,3.4462738
2022-01-06 04:00:00,280.1725,281.6892,0.0,0.0,7.0,323.56666333333334,-1.5167236,3.5098877
2022-01-06 05:00:00,280.15515,281.6892,0.0,0.0,7.0,325.41666166666664,-1.5340576,3.2890625
2022-01-06 06:00:00,280.11853,281.6892,0.0,0.0,7.0,64.94999833333333,-1.5706787,3.637146
