Timestamp,t2m_value,sst_value,llj_indic,llj_level,max_indic,LEG_H062_Wd,diff_data,u10_value
2017-01-01 03:00:00,280.04077,281.35303,0.0,0.0,0.0,213.800005,-1.3122559,6.719696
2017-01-01 04:00:00,279.79663,281.35303,0.0,0.0,0.0,212.96666333333332,-1.5563965,6.494583
2017-01-01 08:00:00,278.5088,281.35303,0.0,0.0,0.0,202.0666666666667,-2.8442383,4.978302
2017-01-01 09:00:00,278.45776,281.35303,0.0,0.0,0.0,203.3,-2.8952637,4.388489
2017-01-01 13:00:00,278.7766,281.35303,0.0,0.0,0.0,209.400005,-2.576416,5.750656
2017-01-01 14:00:00,279.25464,281.35303,0.0,0.0,0.0,209.416665,-2.0983887,5.6874084
2017-01-01 15:00:00,279.552,281.35303,0.0,0.0,0.0,207.78333166666667,-1.8010254,5.5884857
2017-01-01 16:00:00,279.9995,281.35303,0.0,0.0,0.0,210.05000166666665,-1.3535156,5.866867
2017-01-01 17:00:00,280.5818,281.35303,0.0,0.0,0.0,213.380004,-0.77124023,5.9434967
2017-01-01 18:00:00,280.94214,281.35303,0.0,0.0,0.0,223.86,-0.41088867,4.791733
2017-01-01 19:00:00,280.89673,281.35303,0.0,0.0,0.0,234.28332833333332,-0.45629883,2.20018
2017-01-01 20:00:00,280.71558,281.35303,0.0,0.0,0.0,108.29999833333332,-0.6374512,-1.0619202
2017-01-01 21:00:00,280.4364,281.35303,0.0,0.0,0.0,21.116666666666664,-0.916626,-3.327713
2017-01-01 22:00:00,280.5221,281.40088,0.0,0.0,0.0,31.33333333333333,-0.8787842,-4.231064
2017-01-01 23:00:00,280.4524,281.40088,0.0,0.0,0.0,30.633333333333336,-0.9484863,-3.601822
2017-01-02 00:00:00,280.44604,281.40088,0.0,0.0,0.0,17.333333333333332,-0.954834,-2.734848
2017-01-02 01:00:00,280.34705,281.40088,0.0,0.0,0.0,19.433333333333334,-1.053833,-1.9890747
2017-01-02 02:00:00,280.3601,281.40088,0.0,0.0,0.0,21.4,-1.0407715,-1.8170166
2017-01-02 03:00:00,280.61548,281.40088,0.0,0.0,0.0,19.516666666666666,-0.7854004,-2.454361
2017-01-02 04:00:00,280.82336,281.40088,0.0,0.0,0.0,13.433333333333332,-0.57751465,-2.0975342
2017-01-02 05:00:00,280.8634,281.40088,0.0,0.0,0.0,7.899999999999999,-0.5374756,-1.4359283
2017-01-02 06:00:00,280.71887,281.40088,0.0,0.0,0.0,6.75,-0.68200684,-0.9819641
2017-01-02 07:00:00,280.59558,281.40088,0.0,0.0,0.0,120.9,-0.80529785,-0.5541382
2017-01-02 08:00:00,280.47607,281.40088,0.0,0.0,0.0,179.11666833333334,-0.9248047,-0.20788574
2017-01-02 09:00:00,280.29163,281.40088,0.0,0.0,0.0,64.733335,-1.1092529,-0.12882996
2017-01-02 10:00:00,280.2019,281.40088,0.0,0.0,0.0,352.5166616666667,-1.1989746,-0.53404236
2017-01-02 11:00:00,280.24768,281.40088,0.0,0.0,0.0,177.06666499999997,-1.1531982,0.56073
2017-01-02 12:00:00,280.1474,281.40088,0.0,0.0,0.0,293.78333,-1.253479,1.9089355
2017-01-02 13:00:00,280.1466,281.40088,0.0,0.0,0.0,342.65000000000003,-1.2542725,2.4278412
2017-01-02 14:00:00,280.04974,281.40088,0.0,0.0,0.0,336.533335,-1.3511353,3.2411804
2017-01-02 15:00:00,279.8329,281.40088,0.0,0.0,0.0,329.38333166666666,-1.5679932,4.121582
2017-01-02 16:00:00,279.766,281.40088,0.0,0.0,0.0,327.316665,-1.6348877,4.8139496
2017-01-02 17:00:00,279.77258,281.40088,0.0,0.0,0.0,321.3833366666667,-1.6282959,4.7996674
2017-01-02 18:00:00,279.698,281.40088,0.0,0.0,0.0,318.9833283333333,-1.7028809,4.453842
2017-01-02 19:00:00,279.70374,281.40088,0.0,0.0,0.0,322.30000333333334,-1.6971436,4.271057
2017-01-02 20:00:00,279.82788,281.40088,0.0,0.0,0.0,314.91665666666665,-1.572998,4.362091
2017-01-02 21:00:00,279.79456,281.40088,0.0,0.0,0.0,313.7666633333333,-1.6063232,4.9776154
2017-01-02 22:00:00,279.80762,281.2141,0.0,0.0,0.0,330.98333166666663,-1.4064941,5.951935
2017-01-02 23:00:00,279.81995,281.2141,0.0,0.0,0.0,297.7166633333333,-1.394165,6.696823
2017-01-03 00:00:00,279.8142,281.2141,0.0,0.0,0.0,289.28333833333335,-1.3999023,7.354431
2017-01-03 01:00:00,279.74365,281.2141,0.0,0.0,0.0,294.183335,-1.470459,8.078781
2017-01-03 02:00:00,279.63354,281.2141,0.0,0.0,0.0,289.99999833333334,-1.5805664,8.369049
2017-01-03 03:00:00,279.54187,281.2141,0.0,0.0,0.0,284.16665666666665,-1.6722412,9.016968
2017-01-03 04:00:00,279.56946,281.2141,0.0,0.0,0.0,279.33333833333336,-1.6446533,9.217224
2017-01-03 05:00:00,279.5265,281.2141,0.0,0.0,0.0,269.11667,-1.6876221,9.210709
2017-01-03 06:00:00,279.37146,281.2141,0.0,0.0,0.0,271.91666833333335,-1.8426514,9.141876
2017-01-03 07:00:00,279.3662,281.2141,0.0,0.0,0.0,266.03334,-1.8479004,9.413696
2017-01-03 08:00:00,279.36963,281.2141,0.0,0.0,0.0,273.9833366666667,-1.8444824,9.854401
2017-01-03 09:00:00,279.31396,281.2141,0.0,0.0,0.0,274.03333333333336,-1.9001465,10.221207
