Timestamp,t2m_value,sst_value,llj_indic,llj_level,max_indic,LEG_H062_Wd,diff_data,u10_value
2020-01-01 00:00:00,277.43073,281.76123,0.0,0.0,1.0,130.65,-4.3305054,-4.8009033
2020-01-01 02:00:00,277.57526,281.76123,0.0,0.0,1.0,139.23333666666667,-4.185974,-4.9109344
2020-01-01 03:00:00,277.687,281.76123,0.0,0.0,1.0,139.2,-4.0742188,-5.402832
2020-01-01 04:00:00,277.83704,281.76123,0.0,0.0,1.0,144.379998,-3.9241943,-4.9551697
2020-01-01 05:00:00,278.01367,281.76123,0.0,0.0,1.0,146.81667166666668,-3.7475586,-4.035202
2020-01-01 06:00:00,278.08728,281.76123,0.0,0.0,1.0,152.0,-3.6739502,-3.4905853
2020-01-01 08:00:00,277.86926,281.76123,0.0,0.0,1.0,157.96666333333334,-3.8919678,-2.2489624
2020-01-01 09:00:00,277.68604,281.76123,0.0,0.0,1.0,163.04000000000002,-4.0751953,-1.4773254
2020-01-01 10:00:00,277.28967,281.76123,0.0,0.0,1.0,165.21666833333333,-4.4715576,-0.5252075
2020-01-01 11:00:00,277.37244,281.76123,0.0,0.0,1.0,172.71666000000002,-4.388794,-0.57022095
2020-01-01 12:00:00,277.5327,281.76123,0.0,0.0,1.0,175.85000166666669,-4.2285156,-0.54893494
2020-01-01 13:00:00,277.693,281.76123,0.0,0.0,1.0,176.83333666666667,-4.0682373,-0.053710938
2020-01-01 14:00:00,277.8252,281.76123,0.0,0.0,1.0,184.3500033333333,-3.9360352,0.23794556
2020-01-01 15:00:00,277.86768,281.76123,0.0,0.0,1.0,192.76666666666665,-3.8935547,0.7656708
2020-01-01 16:00:00,277.76447,281.76123,0.0,0.0,1.0,194.35000166666669,-3.9967651,1.0903473
2020-01-01 17:00:00,277.54913,281.76123,0.0,0.0,1.0,199.550005,-4.212097,1.2514648
2020-01-01 18:00:00,277.51233,281.76123,0.0,0.0,1.0,205.39999,-4.2489014,1.8433075
2020-01-02 05:00:00,278.98926,281.6272,0.0,0.0,1.0,184.60001,-2.6379395,2.0655823
2020-01-02 07:00:00,279.0056,281.6272,0.0,0.0,1.0,187.60001,-2.621582,1.4437714
2020-01-02 09:00:00,279.41504,281.6272,0.0,0.0,1.0,186.16666666666663,-2.2121582,1.6736603
